image_path,mineral,durete
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_44.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_45.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_46.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_47.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_48.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_49.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_5.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_50.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_51.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_52.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_53.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_54.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_55.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_56.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_57.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_58.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_59.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_6.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_60.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_61.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_62.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_63.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_64.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_65.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_66.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_67.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_68.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_69.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_7.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_70.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_71.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_72.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_73.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_74.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_75.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_76.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_77.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_78.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_79.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_8.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_80.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_81.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_82.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_83.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_84.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_85.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_86.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_87.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_88.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_89.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_9.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_90.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_91.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_92.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_93.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_94.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_95.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_96.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_97.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_98.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\aug_99.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_1.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_10.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_100.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_101.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_102.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_103.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_104.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_105.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_106.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_107.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_108.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_109.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_11.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_110.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_111.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_112.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_113.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_114.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_115.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_116.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_117.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_118.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_119.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_12.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_120.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_121.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_122.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_123.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_124.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_125.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_126.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_127.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_128.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_129.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_13.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_130.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_131.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_132.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_133.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_134.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_135.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_136.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_137.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_138.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_139.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_14.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_140.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_141.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_142.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_143.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_144.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_145.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_146.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_147.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_148.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_149.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_15.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_150.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_151.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_152.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_153.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_154.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_155.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_156.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_157.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_158.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_159.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_16.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_160.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_161.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_162.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_163.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_164.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_165.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_166.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_167.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_168.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_169.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_17.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_170.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_171.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_172.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_173.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_174.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_175.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_176.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_177.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_178.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_179.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_18.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_180.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_181.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_182.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_183.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_184.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_185.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_186.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_187.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_188.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_189.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_19.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_190.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_191.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_192.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_193.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_194.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_195.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_196.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_197.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_198.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_199.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_2.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_20.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_200.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_201.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_202.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_203.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_204.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_205.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_206.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_207.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_208.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_209.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_21.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_210.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_211.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_212.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_213.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_214.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_215.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_216.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_217.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_218.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_219.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_22.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_220.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_221.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_222.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_223.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_224.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_225.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_226.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_227.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_228.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_229.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_23.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_230.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_231.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_232.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_233.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_234.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_235.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_236.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_237.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_238.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_239.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_24.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_240.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_241.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_242.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_243.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_244.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_245.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_246.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_247.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_248.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_249.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_25.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_250.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_251.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_252.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_253.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_254.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_255.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_256.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_257.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_258.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_259.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_26.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_260.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_261.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_262.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_263.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_264.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_265.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_266.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_267.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_268.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_269.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_27.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_270.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_271.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_272.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_273.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_274.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_275.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_276.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_277.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_278.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_279.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_28.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_280.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_281.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_282.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_283.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_284.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_285.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_286.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_287.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_288.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_289.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_29.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_290.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_291.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_292.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_293.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_294.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_295.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_296.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_297.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_298.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_299.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_3.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_30.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_300.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_301.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_302.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_303.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_304.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_305.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_306.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_307.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_308.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_309.jpg,quartz,7.0
C:/Users/dembe/Desktop/projet_minerai/images\quartz\quartz_31.jpg,quartz,7.0
